,uid,iid,r_ui,est,details
11964,Funni_Yamato,1813,6.0,7.689023852325072,"{'actual_k': 28, 'was_impossible': False}"
11965,bini,512,8.0,8.489371874136042,"{'actual_k': 40, 'was_impossible': False}"
11966,6syn6,6746,7.0,9.396366820632784,"{'actual_k': 40, 'was_impossible': False}"
11967,Missu,30831,1.2,7.264309017314503,"{'actual_k': 40, 'was_impossible': False}"
11968,sarie_sky,12695,7.0,7.193743763847031,"{'actual_k': 4, 'was_impossible': False}"
11969,wiseowl,898,6.0,6.60021990479207,"{'actual_k': 26, 'was_impossible': False}"
11970,VR-Yan,32924,9.0,8.069157062266346,"{'actual_k': 11, 'was_impossible': False}"
11971,Clefairy_Nanashi,35069,6.0,4.713454575169708,"{'actual_k': 4, 'was_impossible': False}"
11972,anatema,23283,9.0,8.498573083399215,"{'actual_k': 40, 'was_impossible': False}"
11973,kajunbowser,15315,8.0,8.329688235316944,"{'actual_k': 40, 'was_impossible': False}"
11974,dtitov,1292,7.0,5.111735814578919,"{'actual_k': 32, 'was_impossible': False}"
11975,Sesit,11617,6.0,6.022467993895549,"{'actual_k': 40, 'was_impossible': False}"
11976,Panda_kabob,3292,10.0,8.354553079127697,"{'actual_k': 2, 'was_impossible': False}"
11977,Seera-fi,11005,7.0,7.128286192200402,"{'actual_k': 9, 'was_impossible': False}"
11978,aincrad17,19511,9.0,7.234517502454156,"{'actual_k': 8, 'was_impossible': False}"
11979,magraun,1138,9.0,7.819118530339772,"{'actual_k': 16, 'was_impossible': False}"
11980,Mikael11,18153,10.0,7.490539396844494,"{'actual_k': 40, 'was_impossible': False}"
11981,Jam-89,381,7.0,7.724058452715032,"{'actual_k': 9, 'was_impossible': False}"
11982,Hitomi_sama,19315,4.0,2.9031384798773585,"{'actual_k': 33, 'was_impossible': False}"
11983,Torah,13659,7.0,8.30264699669044,"{'actual_k': 40, 'was_impossible': False}"
11984,aincrad17,18179,9.0,8.179213755587263,"{'actual_k': 26, 'was_impossible': False}"
11985,Darth_Lede,3231,0.6,5.769967848672174,"{'actual_k': 11, 'was_impossible': False}"
11986,karnagecake,15911,5.0,4.1432376471861865,"{'actual_k': 21, 'was_impossible': False}"
11987,Paolo_58,10568,8.0,8.099441929566124,"{'actual_k': 40, 'was_impossible': False}"
11988,Ziva,21273,8.0,7.041537465053343,"{'actual_k': 17, 'was_impossible': False}"
11989,Knighty,32228,6.0,6.990289582488925,"{'actual_k': 4, 'was_impossible': False}"
11990,EnkushIkari,23755,7.0,8.637933569430684,"{'actual_k': 40, 'was_impossible': False}"
11991,prab16,3594,6.0,7.616487986075678,"{'actual_k': 18, 'was_impossible': False}"
11992,Adouz,1029,8.0,7.9045957227000345,"{'actual_k': 14, 'was_impossible': False}"
11993,kikia_ookami,449,6.0,8.170863467647642,"{'actual_k': 31, 'was_impossible': False}"
11994,AnotherWish,15687,7.0,6.4509770356201015,"{'actual_k': 34, 'was_impossible': False}"
11995,Mottely,31859,6.0,6.233588412347143,"{'actual_k': 40, 'was_impossible': False}"
11996,sofia_,528,7.0,6.762133582480494,"{'actual_k': 40, 'was_impossible': False}"
11997,dracozauryks,357,6.0,5.527837250109602,"{'actual_k': 40, 'was_impossible': False}"
11998,Blaaaaack_smith,270,7.0,6.838563859304853,"{'actual_k': 40, 'was_impossible': False}"
11999,Hota-chan,31665,7.0,6.247808314146436,"{'actual_k': 5, 'was_impossible': False}"
12000,Kuro99,522,7.0,9.116297794507204,"{'actual_k': 16, 'was_impossible': False}"
12001,godT,4550,9.0,8.035376056864918,"{'actual_k': 12, 'was_impossible': False}"
12002,Terrorking,20543,6.0,6.1338032546591785,"{'actual_k': 3, 'was_impossible': False}"
12003,ziomalos,10798,7.0,7.370787417847646,"{'actual_k': 29, 'was_impossible': False}"
12004,RyuuNokaru,24627,7.0,7.465336322625258,"{'actual_k': 14, 'was_impossible': False}"
12005,daimonass,4081,9.0,7.859714408769514,"{'actual_k': 40, 'was_impossible': False}"
12006,Crofty,2251,8.0,9.172854071801776,"{'actual_k': 40, 'was_impossible': False}"
12007,Edibleuphoria,2034,8.0,7.292969084341438,"{'actual_k': 40, 'was_impossible': False}"
12008,DarkFireblaze28,17491,7.0,5.056932438101167,"{'actual_k': 2, 'was_impossible': False}"
12009,Focuseye,26243,8.0,7.513571142120644,"{'actual_k': 40, 'was_impossible': False}"
12010,Muga,1747,7.0,7.446206746624783,"{'actual_k': 9, 'was_impossible': False}"
12011,KurokawaRyou,6768,5.0,8.130559696988152,"{'actual_k': 13, 'was_impossible': False}"
12012,Angelkappa,34738,6.0,6.852356303910456,"{'actual_k': 0, 'was_impossible': False}"
12013,RaZhar,25879,7.0,7.490824882925604,"{'actual_k': 39, 'was_impossible': False}"
12014,RedQueenifcation,104,8.0,6.982128466792045,"{'actual_k': 22, 'was_impossible': False}"
12015,crockmez,17549,8.0,7.440772275625278,"{'actual_k': 23, 'was_impossible': False}"
12016,Morakillo,27831,8.0,7.754084753487724,"{'actual_k': 40, 'was_impossible': False}"
12017,xXsim00Xx,27787,8.0,7.513195495816792,"{'actual_k': 40, 'was_impossible': False}"
12018,Hota-chan,552,7.0,7.624868954562905,"{'actual_k': 40, 'was_impossible': False}"
12019,Morakillo,13161,7.0,6.336338352739731,"{'actual_k': 40, 'was_impossible': False}"
12020,DeadSnow24th,209,4.2,6.24740519126587,"{'actual_k': 11, 'was_impossible': False}"
12021,ricebash,3588,7.0,8.354967188215442,"{'actual_k': 40, 'was_impossible': False}"
12022,GabryBon,10620,9.0,8.015781424568457,"{'actual_k': 40, 'was_impossible': False}"
12023,Darkani,857,8.0,6.611467520459888,"{'actual_k': 40, 'was_impossible': False}"
12024,Silverphox13,842,7.0,5.379409675526933,"{'actual_k': 3, 'was_impossible': False}"
12025,reira,10165,10.0,8.546723569715304,"{'actual_k': 40, 'was_impossible': False}"
12026,COpeter,600,7.0,3.6011006545837834,"{'actual_k': 1, 'was_impossible': False}"
12027,Cherry-berry,604,7.0,9.128459452875855,"{'actual_k': 2, 'was_impossible': False}"
12028,xacthashtag,27899,8.0,6.293003916644215,"{'actual_k': 40, 'was_impossible': False}"
12029,Hota-chan,1888,5.0,7.057795674878436,"{'actual_k': 8, 'was_impossible': False}"
12030,captain67,2963,8.0,7.563065693413675,"{'actual_k': 40, 'was_impossible': False}"
12031,shamanmiyo,8937,8.0,7.709350693195453,"{'actual_k': 40, 'was_impossible': False}"
12032,Logic,36215,8.0,4.7044477275816945,"{'actual_k': 5, 'was_impossible': False}"
12033,EnvitChan,9919,9.0,7.493543956485435,"{'actual_k': 40, 'was_impossible': False}"
12034,PuppGod,12467,7.0,7.8162041603405195,"{'actual_k': 40, 'was_impossible': False}"
12035,sumikk0,1571,9.0,8.40667851311758,"{'actual_k': 40, 'was_impossible': False}"
12036,Soniambrk,52,7.0,6.977202712261876,"{'actual_k': 16, 'was_impossible': False}"
12037,Takala,2164,10.0,9.001744108296428,"{'actual_k': 19, 'was_impossible': False}"
12038,-Sato-,1575,10.0,10.0,"{'actual_k': 40, 'was_impossible': False}"
12039,NinjaChameleonX,6372,9.0,8.454599399313919,"{'actual_k': 40, 'was_impossible': False}"
12040,xacthashtag,21511,6.0,5.698307458507647,"{'actual_k': 33, 'was_impossible': False}"
12041,Laghitus,1840,8.0,8.269520265959097,"{'actual_k': 40, 'was_impossible': False}"
12042,TheSadisticGod,9969,10.0,8.543802031207228,"{'actual_k': 40, 'was_impossible': False}"
12043,ziomalos,218,7.0,7.35207300386444,"{'actual_k': 8, 'was_impossible': False}"
12044,Yakuhl,10209,8.0,6.9232270570160965,"{'actual_k': 28, 'was_impossible': False}"
12045,badr1dakir,10271,8.0,8.335891082656397,"{'actual_k': 19, 'was_impossible': False}"
12046,xacthashtag,17637,6.0,5.0377815070339045,"{'actual_k': 5, 'was_impossible': False}"
12047,broodo,87,7.0,8.335270842892312,"{'actual_k': 8, 'was_impossible': False}"
12048,Cloudiez,10863,10.0,8.167323736906674,"{'actual_k': 40, 'was_impossible': False}"
12049,dtitov,3958,5.0,5.485698521608244,"{'actual_k': 40, 'was_impossible': False}"
12050,Maryame,1535,9.0,7.083059215308049,"{'actual_k': 40, 'was_impossible': False}"
12051,daimonass,1815,6.0,7.041187077854495,"{'actual_k': 18, 'was_impossible': False}"
12052,ctrlkun,1211,8.0,8.149837883744778,"{'actual_k': 6, 'was_impossible': False}"
12053,Marcusss,135,10.0,5.017440665065824,"{'actual_k': 20, 'was_impossible': False}"
12054,Edibleuphoria,11433,8.0,6.609213003234176,"{'actual_k': 40, 'was_impossible': False}"
12055,BlizzRano,6746,8.0,8.389442982925244,"{'actual_k': 40, 'was_impossible': False}"
12056,elijha,202,3.2,6.841493366364095,"{'actual_k': 40, 'was_impossible': False}"
12057,ChilledKomodo,28223,5.0,8.779341225818238,"{'actual_k': 40, 'was_impossible': False}"
12058,ocyboss,270,8.0,7.924662768773628,"{'actual_k': 40, 'was_impossible': False}"
12059,Kinuye,376,7.0,7.578167383719394,"{'actual_k': 40, 'was_impossible': False}"
12060,Fire__Phoenix,31798,7.0,7.380550580918956,"{'actual_k': 40, 'was_impossible': False}"
12061,-Savante-,10155,6.0,6.851671480581744,"{'actual_k': 40, 'was_impossible': False}"
12062,Meyenam,14075,8.0,6.117114735713859,"{'actual_k': 40, 'was_impossible': False}"
12063,Phantasmagoria,1118,4.0,7.820100982389418,"{'actual_k': 30, 'was_impossible': False}"
12064,Paolo_58,32937,9.0,8.556152498499031,"{'actual_k': 40, 'was_impossible': False}"
12065,fyzlog,6201,10.0,9.293688867782858,"{'actual_k': 40, 'was_impossible': False}"
12066,CoolBreez3,5356,10.0,7.734108716286474,"{'actual_k': 40, 'was_impossible': False}"
12067,Zed_Astaroth,35928,0.4,1.0,"{'actual_k': 6, 'was_impossible': False}"
12068,Paolo_58,30206,7.0,7.36855113426457,"{'actual_k': 14, 'was_impossible': False}"
12069,JLeeson,4879,0.8,5.82978712720596,"{'actual_k': 9, 'was_impossible': False}"
12070,CoolBreez3,6802,4.8,7.488718614424004,"{'actual_k': 34, 'was_impossible': False}"
12071,Jables2121,13587,9.0,7.890434151275019,"{'actual_k': 13, 'was_impossible': False}"
12072,TryhardCat,2144,8.0,6.724352536162958,"{'actual_k': 40, 'was_impossible': False}"
12073,-_RyLaN-_,777,7.0,7.898276134380987,"{'actual_k': 40, 'was_impossible': False}"
12074,rodrigob,16498,5.4,8.687456674690202,"{'actual_k': 40, 'was_impossible': False}"
12075,Croissant07,10162,9.0,9.369040139151362,"{'actual_k': 40, 'was_impossible': False}"
12076,HarunoSakura,223,6.0,7.0985209114188415,"{'actual_k': 40, 'was_impossible': False}"
12077,mortdread,10739,6.0,7.36446363129496,"{'actual_k': 12, 'was_impossible': False}"
12078,LittleHat,15793,6.0,6.777599954418553,"{'actual_k': 9, 'was_impossible': False}"
12079,Hota-chan,4722,8.0,7.563598940835537,"{'actual_k': 40, 'was_impossible': False}"
12080,xacthashtag,32494,7.0,5.473952847934783,"{'actual_k': 28, 'was_impossible': False}"
12081,acseraphin,5667,8.0,5.411945427851668,"{'actual_k': 24, 'was_impossible': False}"
12082,Caticat96,9919,6.0,8.519521808229038,"{'actual_k': 40, 'was_impossible': False}"
12083,Phlanel,12677,7.0,3.5782100871025166,"{'actual_k': 3, 'was_impossible': False}"
12084,Onyx,405,8.0,6.400110314676451,"{'actual_k': 40, 'was_impossible': False}"
12085,Conductor_Neko,249,7.0,5.8091025210015275,"{'actual_k': 40, 'was_impossible': False}"
12086,Yakuhl,467,8.0,7.177036721904719,"{'actual_k': 40, 'was_impossible': False}"
12087,Shunnsuke,11617,7.0,8.066473178082667,"{'actual_k': 40, 'was_impossible': False}"
12088,Leticia842,1689,6.0,7.93647155284723,"{'actual_k': 40, 'was_impossible': False}"
12089,Aelphais,15051,7.0,8.123186732607383,"{'actual_k': 40, 'was_impossible': False}"
12090,Pururut-sama,13367,6.0,5.242189199323255,"{'actual_k': 37, 'was_impossible': False}"
12091,kamijoan,24821,8.0,8.043422242263807,"{'actual_k': 2, 'was_impossible': False}"
12092,Viendo,1915,9.0,6.8327256993011,"{'actual_k': 22, 'was_impossible': False}"
12093,Bookieson,1509,0.4,4.351006516698309,"{'actual_k': 5, 'was_impossible': False}"
12094,JLeeson,890,1.8,7.75202599976237,"{'actual_k': 2, 'was_impossible': False}"
12095,Temponly,10719,7.0,7.190737459562933,"{'actual_k': 40, 'was_impossible': False}"
12096,AAV-Afro-Unit,8577,5.0,3.7680843270451554,"{'actual_k': 16, 'was_impossible': False}"
12097,Acperience,31173,7.0,7.841258787607727,"{'actual_k': 26, 'was_impossible': False}"
12098,-weilyem-,10604,9.0,7.583809045753252,"{'actual_k': 11, 'was_impossible': False}"
12099,anatema,27655,8.0,7.889301551340751,"{'actual_k': 40, 'was_impossible': False}"
12100,edogardo,35079,9.0,6.9603644192510465,"{'actual_k': 11, 'was_impossible': False}"
12101,xKunek,11111,8.0,8.569582968570126,"{'actual_k': 40, 'was_impossible': False}"
12102,NekoKira,275,6.0,6.765084417303547,"{'actual_k': 7, 'was_impossible': False}"
12103,Zefyr85,762,7.0,7.437767807293698,"{'actual_k': 40, 'was_impossible': False}"
12104,Gabi666,617,10.0,8.065599278776274,"{'actual_k': 33, 'was_impossible': False}"
12105,Shi_a,25015,9.0,6.601219323602901,"{'actual_k': 11, 'was_impossible': False}"
12106,Wonderer,4814,8.0,8.229154800655254,"{'actual_k': 29, 'was_impossible': False}"
12107,Wonderer,7088,7.0,7.414495760066724,"{'actual_k': 40, 'was_impossible': False}"
12108,Edeor,3299,7.0,7.474428087833713,"{'actual_k': 40, 'was_impossible': False}"
12109,Stingfang,889,7.0,6.513158992414466,"{'actual_k': 40, 'was_impossible': False}"
12110,TomatoCake,5667,4.0,5.387752444484761,"{'actual_k': 35, 'was_impossible': False}"
12111,pablerasbsb,12549,7.0,6.657566164898665,"{'actual_k': 40, 'was_impossible': False}"
12112,xDaboi,187,7.0,8.341539863956385,"{'actual_k': 20, 'was_impossible': False}"
12113,dioshio,9863,1.2,5.1429340315524374,"{'actual_k': 29, 'was_impossible': False}"
12114,Windel,3299,6.0,8.524649263676071,"{'actual_k': 35, 'was_impossible': False}"
12115,Arshya,8740,10.0,9.238425096263194,"{'actual_k': 22, 'was_impossible': False}"
12116,Yavimaya,23333,6.0,3.739644088102129,"{'actual_k': 13, 'was_impossible': False}"
12117,UnstableQuantum,9790,10.0,9.643234617236788,"{'actual_k': 27, 'was_impossible': False}"
12118,Auriolus,416,7.0,7.23057492761162,"{'actual_k': 28, 'was_impossible': False}"
12119,spidersmart1,8525,10.0,8.329302759014194,"{'actual_k': 40, 'was_impossible': False}"
12120,CoyBoy,901,10.0,9.663921634135843,"{'actual_k': 25, 'was_impossible': False}"
12121,orzel286,59,7.0,6.227869108648145,"{'actual_k': 40, 'was_impossible': False}"
12122,Crofty,565,8.0,8.574599447326662,"{'actual_k': 24, 'was_impossible': False}"
12123,Klains,355,5.0,6.742290853345697,"{'actual_k': 40, 'was_impossible': False}"
12124,crowd15,6895,8.0,7.5778364461309184,"{'actual_k': 26, 'was_impossible': False}"
12125,aincrad17,28249,8.0,8.062153244052496,"{'actual_k': 33, 'was_impossible': False}"
12126,netskYm,617,8.0,8.683282570036356,"{'actual_k': 26, 'was_impossible': False}"
12127,MitchellMi,22199,5.0,6.128239795072857,"{'actual_k': 40, 'was_impossible': False}"
12128,VR-Yan,14741,9.0,8.698491475141296,"{'actual_k': 40, 'was_impossible': False}"
12129,Joolee,237,8.0,8.142748620229268,"{'actual_k': 40, 'was_impossible': False}"
12130,Hitomi_sama,16239,10.0,7.295419418171007,"{'actual_k': 9, 'was_impossible': False}"
12131,Sarcx,34382,6.0,5.959776192672236,"{'actual_k': 18, 'was_impossible': False}"
12132,TNinja,31221,7.0,7.926772037272523,"{'actual_k': 5, 'was_impossible': False}"
12133,ziomalos,339,8.0,8.051485136108681,"{'actual_k': 40, 'was_impossible': False}"
12134,AHaukowa,174,1.4,6.515027959966087,"{'actual_k': 40, 'was_impossible': False}"
12135,LeYak,4192,8.0,6.986017211779577,"{'actual_k': 29, 'was_impossible': False}"
12136,xerri_kay,22297,10.0,9.388271200980864,"{'actual_k': 40, 'was_impossible': False}"
12137,Black_Swanny,1953,7.0,7.812974045951236,"{'actual_k': 26, 'was_impossible': False}"
12138,MizuiroSakura,4814,9.0,7.911024468429805,"{'actual_k': 28, 'was_impossible': False}"
12139,Duer,508,0.6,6.541165310451377,"{'actual_k': 8, 'was_impossible': False}"
12140,shyguy,3016,7.0,7.84789856217495,"{'actual_k': 4, 'was_impossible': False}"
12141,Arakello,35248,7.0,1.7710229084201465,"{'actual_k': 3, 'was_impossible': False}"
12142,yameeka,10213,4.0,3.070444854393569,"{'actual_k': 30, 'was_impossible': False}"
12143,LigerZero248,14967,10.0,9.807268611430404,"{'actual_k': 40, 'was_impossible': False}"
12144,ziomalos,1733,6.0,7.339545908921758,"{'actual_k': 1, 'was_impossible': False}"
12145,Nene-tan,8074,10.0,8.44022405663548,"{'actual_k': 40, 'was_impossible': False}"
12146,DennDragon,462,6.0,7.008490379796549,"{'actual_k': 22, 'was_impossible': False}"
12147,Jwoyal,6707,2.0,6.234658087570353,"{'actual_k': 40, 'was_impossible': False}"
12148,captain67,8536,6.0,6.303086789342969,"{'actual_k': 40, 'was_impossible': False}"
12149,Amartyo,11617,8.0,7.42428030057855,"{'actual_k': 40, 'was_impossible': False}"
12150,TomatoCake,21,1.2,2.9612369140817565,"{'actual_k': 40, 'was_impossible': False}"
12151,Xellos88,5,9.0,7.253890696994529,"{'actual_k': 40, 'was_impossible': False}"
12152,Shi_a,19759,7.0,7.410832790098095,"{'actual_k': 13, 'was_impossible': False}"
12153,Kohtachi,11061,9.0,7.657048614179372,"{'actual_k': 40, 'was_impossible': False}"
12154,DarksideLawliet,813,8.0,7.505156057543646,"{'actual_k': 40, 'was_impossible': False}"
12155,Z-Dante,11617,6.0,6.499020307764044,"{'actual_k': 40, 'was_impossible': False}"
12156,Sora-Chieri-21,35629,9.0,3.172805311517358,"{'actual_k': 3, 'was_impossible': False}"
12157,netskYm,228,6.0,7.18477350856713,"{'actual_k': 40, 'was_impossible': False}"
12158,SisselMarston,3782,7.0,7.549965084595491,"{'actual_k': 40, 'was_impossible': False}"
12159,Usui-Nero,16241,8.0,8.188690614687534,"{'actual_k': 9, 'was_impossible': False}"
12160,And24,1694,7.0,7.331176952142875,"{'actual_k': 7, 'was_impossible': False}"
12161,Elaclairee,3785,7.0,7.553465496668448,"{'actual_k': 30, 'was_impossible': False}"
12162,CrixuAMG,3750,7.0,8.048854194735604,"{'actual_k': 3, 'was_impossible': False}"
12163,Junjou9,6028,8.0,6.868172376954661,{'was_impossible': False}
12164,xacthashtag,11077,7.0,6.575915758152552,"{'actual_k': 19, 'was_impossible': False}"
12165,Shouichirou,9751,8.0,8.337582034049138,"{'actual_k': 8, 'was_impossible': False}"
12166,And24,8792,8.0,7.0701484850895095,"{'actual_k': 4, 'was_impossible': False}"
12167,Lord-SephirothVI,440,9.0,8.264198461314741,"{'actual_k': 18, 'was_impossible': False}"
12168,Seruju,31245,8.0,7.735519040904705,"{'actual_k': 22, 'was_impossible': False}"
12169,Luica,540,6.0,7.918180647984108,"{'actual_k': 8, 'was_impossible': False}"
12170,Awaltir,4059,8.0,7.960634167894323,"{'actual_k': 40, 'was_impossible': False}"
12171,Zed_Astaroth,11499,7.0,5.481857450862111,"{'actual_k': 40, 'was_impossible': False}"
12172,blueswan,1689,7.0,8.736063862675566,"{'actual_k': 40, 'was_impossible': False}"
12173,Stingfang,30015,6.0,6.338193831221731,"{'actual_k': 40, 'was_impossible': False}"
12174,Ura,12445,6.0,6.909178918706477,"{'actual_k': 40, 'was_impossible': False}"
12175,Joolee,1,8.0,8.322477320349094,"{'actual_k': 40, 'was_impossible': False}"
12176,_Complicated,687,8.0,5.952505244601808,"{'actual_k': 32, 'was_impossible': False}"
12177,Rosencruez,5279,7.0,6.832565168775176,"{'actual_k': 26, 'was_impossible': False}"
12178,Torah,12031,10.0,8.22366159769194,"{'actual_k': 17, 'was_impossible': False}"
12179,Vanroy17,7769,8.0,7.83713094641934,"{'actual_k': 40, 'was_impossible': False}"
12180,Shalzhatar,150,7.0,6.883655381111373,"{'actual_k': 40, 'was_impossible': False}"
12181,Seruju,22273,8.0,7.19245028057381,"{'actual_k': 36, 'was_impossible': False}"
12182,sofia_,52,1.2,5.30286653332167,"{'actual_k': 16, 'was_impossible': False}"
12183,erezd,28121,8.0,8.022045546787123,"{'actual_k': 40, 'was_impossible': False}"
12184,Pastafaria,11633,7.0,6.670423697410444,"{'actual_k': 40, 'was_impossible': False}"
12185,Knighty,7768,8.0,5.722399348994724,"{'actual_k': 14, 'was_impossible': False}"
12186,NeoSpectre,22319,9.0,8.301100839709806,"{'actual_k': 40, 'was_impossible': False}"
12187,CoolBreez3,894,7.0,7.303418017523073,"{'actual_k': 32, 'was_impossible': False}"
12188,cassandra9891,530,8.0,6.827545649622687,"{'actual_k': 40, 'was_impossible': False}"
