,uid,iid,r_ui,est,details
4198,michaelfranchise,76,3.6,7.351877374756444,{'was_impossible': False}
4199,Achight,8676,8.0,6.936733640586588,{'was_impossible': False}
4200,Luica,59,8.0,7.53256334052926,{'was_impossible': False}
4201,-Savante-,8525,9.0,8.584493895010016,{'was_impossible': False}
4202,Mamoru-Kado,15379,9.0,7.570299721253145,{'was_impossible': False}
4203,Angelkappa,8795,1.0,4.970180153028769,{'was_impossible': False}
4204,ThePKNess,15451,7.0,6.605449365997546,{'was_impossible': False}
4205,LuneLibre,770,6.0,6.485867641464515,{'was_impossible': False}
4206,Angelkappa,35988,8.0,6.977882268367271,{'was_impossible': False}
4207,Yavimaya,2159,3.2,7.455403960397794,{'was_impossible': False}
4208,Annnnnt,14075,9.0,8.491413824182077,{'was_impossible': False}
4209,RaZhar,743,7.0,7.484610204145099,{'was_impossible': False}
4210,mishameph,6500,0.2,4.613477818312004,{'was_impossible': False}
4211,Koenie,3087,3.0,7.019709730378398,{'was_impossible': False}
4212,bikasuishin,4028,6.0,5.467330140563967,{'was_impossible': False}
4213,KingdomLady,23079,8.0,5.056361873481024,{'was_impossible': False}
4214,Dante_Sword_,11759,9.0,8.478809782014135,{'was_impossible': False}
4215,shouAdZ_MAL,27655,9.0,8.408492805856788,{'was_impossible': False}
4216,corvuscora,2870,6.0,5.19803147879491,{'was_impossible': False}
4217,godT,4246,7.0,8.270111527274192,{'was_impossible': False}
4218,Shunnsuke,21797,7.0,7.962991425389879,{'was_impossible': False}
4219,Aelphais,74,9.0,7.935331539842188,{'was_impossible': False}
4220,Appeltaart4laajf,267,9.0,5.375646159998288,{'was_impossible': False}
4221,burakistan,32887,9.0,4.995556252641567,{'was_impossible': False}
4222,Melita_H,873,7.0,4.7387974397499395,{'was_impossible': False}
4223,Elaclairee,3958,9.0,6.952832163399058,{'was_impossible': False}
4224,thedciple,66,10.0,7.876943250085264,{'was_impossible': False}
4225,Lithik,10162,9.0,9.105180358410479,{'was_impossible': False}
4226,Fire__Phoenix,57,10.0,7.859912082570498,{'was_impossible': False}
4227,Moon-Breaker,22789,8.0,8.95226366671506,{'was_impossible': False}
4228,Lord0Link,4246,7.0,8.294708583646273,{'was_impossible': False}
4229,PinkThriller,20,5.4,8.88585564263143,{'was_impossible': False}
4230,pablerasbsb,33988,7.0,7.1154482087647,{'was_impossible': False}
4231,kintama,3229,8.0,5.661088502922066,{'was_impossible': False}
4232,dioshio,10321,4.0,5.595933635519515,{'was_impossible': False}
4233,MYSWORDISHATRED,1575,8.0,9.625286776359099,{'was_impossible': False}
4234,Takala,4970,10.0,7.24767664810843,{'was_impossible': False}
4235,lunasolitaria,372,7.0,8.18417995001825,{'was_impossible': False}
4236,Usui-Nero,11741,9.0,9.045216474269154,{'was_impossible': False}
4237,xacthashtag,1505,7.0,6.922032743616036,{'was_impossible': False}
4238,Hydro40k,81,9.0,7.433354631786401,{'was_impossible': False}
4239,AFilthyWeeb,18277,5.0,7.817846447427343,{'was_impossible': False}
4240,Arakello,5162,7.0,5.794550985373177,{'was_impossible': False}
4241,Luica,6291,7.0,7.53556923049833,{'was_impossible': False}
4242,Gabi666,5904,6.0,6.7922237285225,{'was_impossible': False}
4243,PuppGod,33028,9.0,7.839487147200929,{'was_impossible': False}
4244,VR-Yan,32686,9.0,8.65143051561789,{'was_impossible': False}
4245,Annnnnt,22535,9.0,9.221050481168279,{'was_impossible': False}
4246,Kryxia,15225,7.0,6.5868499070118585,{'was_impossible': False}
4247,Agaters,1726,1.2,5.133476086998715,{'was_impossible': False}
4248,Char-Chan,18897,8.0,8.296476736108554,{'was_impossible': False}
4249,xDivinityXD,119,10.0,7.266986685467438,{'was_impossible': False}
4250,Nucik,20,7.0,6.3580757775915835,{'was_impossible': False}
4251,Faeez,24705,8.0,7.200578229438015,{'was_impossible': False}
4252,Kami_yar0,33352,9.0,9.161611502212178,{'was_impossible': False}
4253,NaturalPhenomena,1575,10.0,10.0,{'was_impossible': False}
4254,mat3osz,22535,10.0,9.769520971739658,{'was_impossible': False}
4255,Auriolus,93,5.0,7.495325248513934,{'was_impossible': False}
4256,HalfAnOreo,10464,9.0,6.896515617583988,{'was_impossible': False}
4257,Bonbonryu,6500,9.0,6.0039406988454065,{'was_impossible': False}
4258,Yuzuku,28497,7.0,7.337584409193328,{'was_impossible': False}
4259,nanko2006,28069,7.0,8.869417052251867,{'was_impossible': False}
4260,Meyenam,31339,2.8,7.781301602582245,{'was_impossible': False}
4261,yameeka,30383,0.4,3.799390679837437,{'was_impossible': False}
4262,TheNamesReece,10620,10.0,7.913115880927767,{'was_impossible': False}
4263,darkkoichi7,11633,8.0,7.984623675001795,{'was_impossible': False}
4264,Carreen,2167,7.0,7.226316414933786,{'was_impossible': False}
4265,Elaclairee,274,6.0,5.602204576731744,{'was_impossible': False}
4266,Friddan,35062,8.0,6.1487757385296575,{'was_impossible': False}
4267,GasteLLo,12729,5.0,4.47441760507763,{'was_impossible': False}
4268,LeonoraLibra,578,8.0,9.445103252518587,{'was_impossible': False}
4269,Paradigme,15119,5.0,6.162429433960556,{'was_impossible': False}
4270,LigerZero248,298,10.0,9.257986404475302,{'was_impossible': False}
4271,reira,35062,10.0,8.594125162799168,{'was_impossible': False}
4272,TheRafaelNart,29803,10.0,8.027082133433886,{'was_impossible': False}
4273,dioshio,5081,8.0,6.903815988799552,{'was_impossible': False}
4274,nia_94,14227,8.0,7.782100440007452,{'was_impossible': False}
4275,victorianskiy,2452,9.0,7.595777378483034,{'was_impossible': False}
4276,Hota-chan,3665,7.0,7.571323093784006,{'was_impossible': False}
4277,Lithik,241,7.0,6.290054169479324,{'was_impossible': False}
4278,Sesit,6166,4.0,4.866779948543437,{'was_impossible': False}
4279,angelei28,4163,9.0,7.974626768236343,{'was_impossible': False}
4280,Hota-chan,4548,8.0,7.639004055380521,{'was_impossible': False}
4281,Takala,11843,10.0,9.248520368535148,{'was_impossible': False}
4282,XoBkA,408,7.0,8.717973337512811,{'was_impossible': False}
4283,yameeka,2942,6.0,3.524006926877173,{'was_impossible': False}
4284,ReverseZero,572,9.0,7.355184965972604,{'was_impossible': False}
4285,Kiro-Kirigaya,10793,8.0,6.9454952630620115,{'was_impossible': False}
4286,ikkiprocs,102,8.0,7.366839143025387,{'was_impossible': False}
4287,Angelkappa,936,7.0,6.392125605998773,{'was_impossible': False}
4288,michaelfranchise,2025,7.0,7.666321958467423,{'was_impossible': False}
4289,crockmez,13331,8.0,8.164559205009784,{'was_impossible': False}
4290,Scuzzash,886,5.0,7.762247888681122,{'was_impossible': False}
4291,gait_man,20,3.2,7.373307230248073,{'was_impossible': False}
4292,KurokawaRyou,13851,9.0,8.07366944698705,{'was_impossible': False}
4293,Shouichirou,31845,6.0,4.9792865320745685,{'was_impossible': False}
4294,Yavimaya,11111,7.0,7.5254263083140085,{'was_impossible': False}
4295,Pururut-sama,1606,1.2,6.25755181070191,{'was_impossible': False}
4296,HerrRiz,10396,8.0,7.811919290386491,{'was_impossible': False}
4297,Darth_Lede,427,7.0,7.2878122649766,{'was_impossible': False}
4298,-Savante-,28999,9.0,7.352948266639419,{'was_impossible': False}
4299,CrixuAMG,19369,6.0,6.476498182989702,{'was_impossible': False}
4300,Shi_a,17777,5.0,6.700035876202647,{'was_impossible': False}
4301,DragonKL26,9919,7.0,6.724004173857102,{'was_impossible': False}
4302,mindex475,32485,9.0,7.4679797271594355,{'was_impossible': False}
4303,ChaosXen,8915,7.0,6.85087351041792,{'was_impossible': False}
4304,orzel286,5081,0.4,7.810958425182268,{'was_impossible': False}
4305,Mihoshi,1195,8.0,6.850820771427735,{'was_impossible': False}
4306,lednera,1249,8.0,6.811944124001527,{'was_impossible': False}
4307,XeroDivide,272,2.8,5.052222517108362,{'was_impossible': False}
4308,Honey_Samurai,424,8.0,7.409238070779304,{'was_impossible': False}
4309,SneakyPoptart,985,8.0,7.1242550227259285,{'was_impossible': False}
4310,xDaboi,14289,7.0,6.971783230031946,{'was_impossible': False}
4311,lednera,16910,8.0,7.109477777965803,{'was_impossible': False}
4312,Queroga,8247,5.0,5.770131061520572,{'was_impossible': False}
4313,VR-Yan,16355,8.0,7.697857538364638,{'was_impossible': False}
4314,Ehmahixessehihem,1250,0.8,4.388397393659475,{'was_impossible': False}
4315,Conductor_Neko,5060,8.0,6.456550932771976,{'was_impossible': False}
4316,xacthashtag,6033,7.0,7.513825755999692,{'was_impossible': False}
4317,Hawka88,6547,10.0,8.706383206692665,{'was_impossible': False}
4318,Aelphais,15809,10.0,9.470390444708109,{'was_impossible': False}
4319,TheSadisticGod,12447,5.0,5.984447994037636,{'was_impossible': False}
4320,Meyenam,34933,7.0,6.141760734725849,{'was_impossible': False}
4321,mishameph,1913,2.4,8.046843490380459,{'was_impossible': False}
4322,Takala,5306,7.0,7.884654447873958,{'was_impossible': False}
4323,AyXiit,14813,4.0,8.014815003199283,{'was_impossible': False}
4324,HerrRiz,22687,10.0,5.497749473788117,{'was_impossible': False}
4325,wouahho,2026,8.0,5.863618071986887,{'was_impossible': False}
4326,Shouichirou,2356,6.0,6.318309862580965,{'was_impossible': False}
4327,Rogerli10,6166,8.0,5.351038375348722,{'was_impossible': False}
4328,Uhoyaranaika,5958,9.0,7.704794928265793,{'was_impossible': False}
4329,ian0697,14813,9.0,8.740749124998285,{'was_impossible': False}
4330,ChaynikTeapot,20899,8.0,9.678309441593434,{'was_impossible': False}
4331,Pururut-sama,357,5.0,5.239851555434017,{'was_impossible': False}
4332,Percussio,6098,8.0,7.457925243268046,{'was_impossible': False}
4333,broodo,34383,6.0,4.921289286443334,{'was_impossible': False}
4334,Hellmert,889,9.0,8.470738203603737,{'was_impossible': False}
4335,cool2hate,30736,9.0,7.9758381559158185,{'was_impossible': False}
4336,Rottenn,11887,10.0,9.983986529514777,{'was_impossible': False}
4337,spidersmart1,30,7.0,7.347451373159394,{'was_impossible': False}
4338,crowd15,22319,6.0,8.041695923434045,{'was_impossible': False}
4339,Kaitox1412,4063,8.0,8.445069982608008,{'was_impossible': False}
4340,Minrae,19815,10.0,6.777730194446847,{'was_impossible': False}
4341,ChilledKomodo,21511,10.0,7.297913089631814,{'was_impossible': False}
4342,Nelphs,32937,6.0,7.907439026498205,{'was_impossible': False}
4343,Zeke25,132,3.2,4.7409332626525345,{'was_impossible': False}
4344,dryft,270,7.0,6.192590250156254,{'was_impossible': False}
4345,crockmez,27441,4.0,6.049141644672729,{'was_impossible': False}
4346,Ura,18411,8.0,6.9332046480467255,{'was_impossible': False}
4347,Lanally,389,5.0,6.466752674732204,{'was_impossible': False}
4348,LuneLibre,4872,7.0,7.212957326321131,{'was_impossible': False}
4349,squill,6280,5.0,7.118938508081582,{'was_impossible': False}
4350,Paolo_58,18857,7.0,7.487773140277798,{'was_impossible': False}
4351,nano_desu,1852,9.0,8.432323897846326,{'was_impossible': False}
4352,Ishin,19369,9.0,7.856776027646205,{'was_impossible': False}
4353,Animazia,4789,10.0,8.846414537817576,{'was_impossible': False}
4354,B-Jangles,1292,6.0,5.715822642999752,{'was_impossible': False}
4355,black_rose_96,1559,9.0,8.29007570610677,{'was_impossible': False}
4356,Hota-chan,35180,9.0,7.653532318391006,{'was_impossible': False}
4357,ThePKNess,223,5.0,7.586852415116896,{'was_impossible': False}
4358,-Belatriz-,10278,8.0,8.242744661469036,{'was_impossible': False}
4359,Luica,21339,7.0,7.566955878048569,{'was_impossible': False}
4360,Friddan,14741,9.0,6.147240948656025,{'was_impossible': False}
4361,MariellaMiracle,22043,5.4,6.508897263591837,{'was_impossible': False}
4362,Takala,7762,8.0,7.244983982693419,{'was_impossible': False}
4363,S-52,19759,7.0,7.100120645037348,{'was_impossible': False}
4364,Lyouts,3470,1.0,3.590895739312955,{'was_impossible': False}
4365,Matt4495,400,9.0,8.890444628132618,{'was_impossible': False}
4366,Hitomi_sama,461,8.0,6.673096765700626,{'was_impossible': False}
4367,Bryce-kun,1685,0.2,4.930143109160598,{'was_impossible': False}
4368,Naktigone,61,8.0,5.763897907198284,{'was_impossible': False}
4369,sebastianjorc,16498,6.0,5.669164266653156,{'was_impossible': False}
4370,Skeletti,142,6.0,6.861480703999953,{'was_impossible': False}
4371,RoadKam,3784,10.0,9.086215073758341,{'was_impossible': False}
4372,xacthashtag,34618,4.0,5.916865379570494,{'was_impossible': False}
4373,Degurechaff_-,16353,7.0,6.022762502993475,{'was_impossible': False}
4374,Amp-iwnl-,430,8.0,8.286171288385287,{'was_impossible': False}
4375,VR-Yan,33487,8.0,8.667306059861264,{'was_impossible': False}
4376,Stingfang,1212,5.0,5.530236505640419,{'was_impossible': False}
4377,fyzlog,71,10.0,9.708382463237841,{'was_impossible': False}
4378,NeoSpectre,15315,8.0,7.96316655093135,{'was_impossible': False}
4379,VR-Yan,24469,8.0,8.413273236536755,{'was_impossible': False}
4380,Number_8,80,9.0,9.027754161869186,{'was_impossible': False}
4381,sumikk0,14829,6.0,7.327604268783307,{'was_impossible': False}
4382,NanoRyuusei,17895,9.0,8.925758679337662,{'was_impossible': False}
4383,Morakillo,23945,7.0,5.931918553635088,{'was_impossible': False}
4384,ukeamie,5530,9.0,7.642777798681849,{'was_impossible': False}
4385,Kyoteh,5342,2.0,4.718156679403588,{'was_impossible': False}
4386,KKDW,5118,8.0,8.204595586021671,{'was_impossible': False}
4387,Arshya,12445,10.0,9.111134039348306,{'was_impossible': False}
4388,Saori-chan,889,10.0,8.027925220078995,{'was_impossible': False}
4389,Edibleuphoria,8795,8.0,7.085203256591989,{'was_impossible': False}
4390,Greenstarz,218,9.0,7.019206371398546,{'was_impossible': False}
4391,Degurechaff_-,11887,7.0,7.490300876063349,{'was_impossible': False}
4392,emon_d_ronin,1689,8.0,8.15952056180381,{'was_impossible': False}
4393,lightofzeref,31043,8.0,8.489093231683677,{'was_impossible': False}
4394,Celestefey,15687,6.0,6.14864141551068,{'was_impossible': False}
4395,-Axel-,1887,8.0,2.7769800180975643,{'was_impossible': False}
4396,DragonKL26,6746,9.0,7.324668852439228,{'was_impossible': False}
4397,TheSadisticGod,5681,7.0,6.85087823458967,{'was_impossible': False}
4398,xDivinityXD,20159,9.0,7.619442610685983,{'was_impossible': False}
4399,Aelphais,1689,4.0,8.53478099746041,{'was_impossible': False}
4400,ziomalos,31327,2.8,6.668105079268322,{'was_impossible': False}
4401,Mr-Max,2167,6.0,8.483547177262896,{'was_impossible': False}
4402,Jables2121,35369,7.0,6.624391452578591,{'was_impossible': False}
4403,Kuro99,572,8.0,9.330292325421354,{'was_impossible': False}
4404,FyuriasNova,5252,8.0,8.99508262796421,{'was_impossible': False}
4405,AisBarbs,35330,0.4,4.486549185342376,{'was_impossible': False}
4406,Elaclairee,22101,6.0,6.426672374177378,{'was_impossible': False}
4407,xDivinityXD,20971,9.0,7.976390026932633,{'was_impossible': False}
4408,YatoSamaSensei,11577,9.0,8.592142576514298,{'was_impossible': False}
4409,espada13,8740,8.0,7.879046254835448,{'was_impossible': False}
4410,PuppGod,18897,6.0,8.154774311874323,{'was_impossible': False}
4411,Takala,13057,9.0,7.516882149248467,{'was_impossible': False}
4412,Hanabi33,20853,7.0,5.765397997374396,{'was_impossible': False}
4413,Edgedrake,20159,7.0,7.933799519747566,{'was_impossible': False}
4414,Moon-Breaker,32937,9.0,9.525032890102128,{'was_impossible': False}
4415,Detroi,3654,6.0,8.823406552142053,{'was_impossible': False}
4416,mindex475,245,10.0,10.0,{'was_impossible': False}
4417,BlizzRano,10568,7.0,7.687933368357763,{'was_impossible': False}
4418,koreanwalker,3655,3.2,2.960156271145596,{'was_impossible': False}
4419,lumdmc,174,6.0,7.607674498534896,{'was_impossible': False}
4420,enny25,10033,1.2,4.794514509343425,{'was_impossible': False}
4421,Kimmel,35466,8.0,7.684831388617176,{'was_impossible': False}
4422,EvilCarol,226,8.0,7.3090875925085745,{'was_impossible': False}
4423,xXsim00Xx,430,9.0,8.427552569540133,{'was_impossible': False}
4424,Rosencruez,9938,9.0,5.654089049537477,{'was_impossible': False}
4425,karnagecake,5909,6.0,4.624747995504598,{'was_impossible': False}
4426,Mind_Riot,416,10.0,8.109534946045114,{'was_impossible': False}
4427,ziomalos,442,8.0,7.269471613185194,{'was_impossible': False}
4428,Luica,32686,8.0,7.531813866417212,{'was_impossible': False}
4429,XoBkA,651,9.0,6.75709903689277,{'was_impossible': False}
4430,Kuro99,10076,10.0,7.942601339771699,{'was_impossible': False}
4431,AnotherWish,34451,7.0,7.397967773685289,{'was_impossible': False}
4432,Sylethom,5042,7.0,3.67764747415288,{'was_impossible': False}
4433,Knighty,30384,6.0,5.4155455717533165,{'was_impossible': False}
4434,Aelphais,150,6.0,8.963015745182837,{'was_impossible': False}
4435,Yavimaya,19671,8.0,7.928775287139865,{'was_impossible': False}
4436,Hota-chan,8026,7.0,6.920313093909048,{'was_impossible': False}
4437,lednera,27775,7.0,5.2449958201013045,{'was_impossible': False}
4438,Sylethom,11577,10.0,9.1310280236138,{'was_impossible': False}
4439,kuurozaki,356,10.0,7.068541844217425,{'was_impossible': False}
4440,ThePKNess,7711,9.0,9.227468191558374,{'was_impossible': False}
4441,mindex475,10863,10.0,8.398003687742907,{'was_impossible': False}
4442,propheaker,268,5.0,6.48737927538107,{'was_impossible': False}
4443,Wanyac,238,7.0,5.5504469150152955,{'was_impossible': False}
4444,moimat,19815,8.0,7.352083275504007,{'was_impossible': False}
4445,RyuuNokaru,11061,4.2,6.696599703655605,{'was_impossible': False}
4446,Ammes,11371,7.0,7.7548123335271635,{'was_impossible': False}
4447,AAV-Afro-Unit,3466,7.0,6.969617577125538,{'was_impossible': False}
4448,Fou-Lou,1538,0.2,7.227705281185518,{'was_impossible': False}
4449,propheaker,10389,6.0,6.718735468979751,{'was_impossible': False}
4450,Klains,2148,1.0,3.1996911976713043,{'was_impossible': False}
4451,EnvitChan,199,10.0,8.902399801427373,{'was_impossible': False}
4452,shanoliu,1387,5.0,4.718615176029923,{'was_impossible': False}
4453,pure_cure,6633,1.0,5.914374009880185,{'was_impossible': False}
4454,xacthashtag,12505,6.0,5.582318624695339,{'was_impossible': False}
4455,-Jhon-,918,9.0,7.0772973535425585,{'was_impossible': False}
4456,zakhan,1222,7.0,7.964666744771418,{'was_impossible': False}
4457,DarkFireblaze28,550,8.0,4.277935230948327,{'was_impossible': False}
4458,ziomalos,10155,7.0,7.007591705187919,{'was_impossible': False}
4459,UKCurari,732,8.0,6.875873262377865,{'was_impossible': False}
4460,PuppGod,31737,7.0,7.021600376480128,{'was_impossible': False}
4461,aniloratka,133,6.0,5.0416688180026314,{'was_impossible': False}
4462,BlizzRano,813,8.0,8.62932981416693,{'was_impossible': False}
4463,-Axel-,120,9.0,7.387018634302257,{'was_impossible': False}
4464,TimmoL,10721,9.0,9.221790256865308,{'was_impossible': False}
4465,Otakuloid03,24211,6.0,8.130996496305674,{'was_impossible': False}
